id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
60156,"Quyết định số 508/QĐ-BYT Về việc ban hành tạm thời định mức kinh tế kỹ thuật làm cơ sở xây dựng giá dịch vụ khám bệnh, chữa bệnh",508/QĐ-BYT,20/02/2012,Quyết định,20/02/2012,,,,Y tế,"Khám bệnh, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
61429,Quyết định số 2612/2007/QĐ-UBND Về việc điều chỉnh mức thu một phần viện phí trên địa bàn tỉnh Bắc Kạn,2612/2007/QĐ-UBND,28/12/2007,Quyết định,01/01/2008,,,,,Chưa phân loại,UBND tỉnh Bắc Kạn,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
63787,"Quyết định số 40/2008/QĐ-UBND Về việc sửa đổi mục 4, phần a của quy định về khung giá thu một phần viện phí và phí dịch vụ ban hành kèm theo quyết định số 112/2004/QĐ-UB ngày 24/11/2004 của UBND Tỉnh",40/2008/QĐ-UBND,04/08/2008,Quyết định,14/08/2008,,,,Tài chính,Lĩnh vực giá,UBND tỉnh Bình Phước,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
65855,Quyết định số 2758/QĐ-UBND V/v bổ sung danh mục và mức giá thu một phần viện phí Đo mật độ xương tại các cơ sở khám chữa bênh trên đia bàn tỉnh,2758/QĐ-UBND,02/10/2008,Quyết định,02/10/2008,,,,Y tế,Chưa phân loại,UBND Tỉnh Hà Tĩnh,Phó Chủ tịch,Trần Minh Kỳ,Địa phương,,Còn hiệu lực,vien_phi,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
66073,"Quyết định số 38/2006/QĐ-UBND V/v sửa đổi, bổ sung một số nội dung của Quyết định số 34/2006/QĐ/UBND ngày 19/7/2006 của UBND tỉnh về ban hành biểu giá thu một phần viện phí",38/2006/QĐ-UBND,28/07/2006,Quyết định,28/07/2006,,,,,Chưa phân loại,UBND Tỉnh Hà Tĩnh,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
67082,Quyết định số 34/2002/QĐ-UB Về ban hành Bảng giá biểu thu viện phí ngoài các danh mục quy định tại Thông tư Liên Bộ số 14/TT-LB ngày 30/9/1995 của Liên Bộ Y tế-Tài chính- Lao động Thương binh và xã hội - Ban Vật giá Chính phủ,34/2002/QĐ-UB,05/04/2002,Quyết định,05/04/2002,,,,"Y tế, Tài chính","Quản lý thuế, phí, lệ phí và thu khác của ngân sách nhà nước",UBND Thành phố Hồ Chí Minh,,,,,Hết hiệu lực,vien_phi,2026-08-18,Hết hiệu lực
68086,Quyết định số 5129/QĐ-UB-NCVX Về việc ban hành bảng giá thu một phần viện phí ở TP.HCM theo thông tư số 20/TT-LB ngày 23/11/1994,5129/QĐ-UB-NCVX,13/07/1995,Quyết định,01/07/1995,,,,Tài chính,"Quản lý thuế, phí, lệ phí và thu khác của ngân sách nhà nước",UBND Thành phố Hồ Chí Minh,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
68089,"Quyết định số 37/2012/QĐ-UBND Ban hành Biểu giá thu một phần viện phí một số dịch vụ khám bệnh,chữa bệnh trong các cơ sở y tế công lập tỉnh Lâm Đồng.",37/2012/QĐ-UBND,20/08/2012,Quyết định,30/08/2012,,,,Y tế,Chưa phân loại,UBND Tỉnh Lâm Đồng,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
68709,Quyết định số 66/2006/QĐ-UBND Ban hành khung giá bổ sung thu một phần viện phí và phí dịch vụ trên địa bàn tỉnh Bình Phước,66/2006/QĐ-UBND,19/06/2006,Quyết định,29/06/2006,,,,Tài chính,"Quản lý thuế, phí, lệ phí và thu khác của ngân sách nhà nước",UBND tỉnh Bình Phước,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
69554,"Quyết định số 84/2005/QĐ-UBND V/v: điều chỉnh, bổ sung khung giá thu một phần viện phí và phí dịch vụ ban hành kèm theo quyết định số 112/2004/QĐ-UB ngày 24/11/2004 của UBND tỉnh",84/2005/QĐ-UBND,11/08/2005,Quyết định,11/08/2005,,,,Tài chính,Lĩnh vực giá,UBND tỉnh Bình Phước,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
70745,"Quyết định số 19/2012/QĐ-UBND Về việc quy định danh mục mức giá dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh công lập do tỉnh quản lý",19/2012/QĐ-UBND,20/08/2012,Quyết định,20/08/2012,,,,"Y tế, Tài chính",Chưa phân loại,UBND Tỉnh Gia Lai,,,,,Hết hiệu lực một phần,vien_phi,2026-08-18,Hết hiệu lực một phần
74938,Nghị quyết số 51/2006/NQ-HĐND Về việc bãi bỏ 02 Nghị quyết của Hội đồng nhân dân tỉnh về thu 1 phần viện phí,51/2006/NQ-HĐND,10/05/2006,Nghị quyết,10/05/2006,,,,Nội vụ,Chưa phân loại,HĐND tỉnh Trà Vinh,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
78057,Quyết định số 3761/2011/QĐ-UBND Về việc quy định mức thu một phần viện phí đối với các cơ sở khám chữa bệnh do địa phương quản lý,3761/2011/QĐ-UBND,30/11/2011,Quyết định,01/01/2012,,,,Tài chính,Chưa phân loại,UBND Tỉnh Quảng Ninh,,,,,Hết hiệu lực một phần,vien_phi,2026-08-18,Hết hiệu lực một phần
81832,"Nghị quyết số 113/2013/NQ-HĐND Quy định mức giá dịch vụ khám bệnh, chữa bệnh đối với cơ sở y tế công lập trên địa bàn tỉnh Vĩnh Phúc",113/2013/NQ-HĐND,20/12/2013,Nghị quyết,,,,,Y tế,Chưa phân loại,HĐND tỉnh Vĩnh Phúc,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
83830,"Quyết định số 60/2014/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh đối với cơ sở y tế công lập trên địa bàn tỉnh Vĩnh Phúc năm 2015",60/2014/QĐ-UBND,30/12/2014,Quyết định,10/01/2015,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,UBND Tỉnh Vĩnh Phúc,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
8429,"Thông tư số 09/BYT-TT Hướng dẫn việc lập, quản lý và sử dụng quỹ khen thưởng, quỹ hỗ trợ được trích từ nguồn thu một phần viện phí",09/BYT-TT,15/07/1997,Thông tư,15/07/1997,,,,,Chưa phân loại,Bộ Y tế,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
96728,"Nghị quyết số 02/2014/NQ-HĐND Về việc quy định giá dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bến Tre",02/2014/NQ-HĐND,10/07/2014,Nghị quyết,20/07/2014,,,,Tài chính,Lĩnh vực giá,HĐND tỉnh Bến Tre,,,,,Còn hiệu lực,vien_phi,2026-08-18,Còn hiệu lực
116216,"Nghị quyết số 02/2014/NQ-HĐND Sửa đổi, bổ sung Nghị quyết số 17/2012/NQ-HĐND ngày 10 tháng 12 năm 2012 của Hội đồng nhân dân tỉnh quy định mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc tỉnh Thừa Thiên Huế quản lý",02/2014/NQ-HĐND,18/07/2014,Nghị quyết,01/08/2014,,,,Tài chính,Lĩnh vực giá,HĐND tỉnh Thừa Thiên Huế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
129213,"Nghị quyết số 528/2018/UBTVQH14 Về chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp giai đoạn 2019-2021",528/2018/UBTVQH14,26/05/2018,Nghị quyết,01/01/2019,,,,,Chưa phân loại,Uỷ ban Thường vụ Quốc hội,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
13339,Nghị quyết số 68/2003/NQ-HĐND về việc ban hành quy định mức thu các dịch vụ khám chữa bệnh tại trạm y tế cơ sở,68/2003/NQ-HĐND,17/07/2003,Nghị quyết,,,,,,Chưa phân loại,HĐND Tỉnh Bắc Ninh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
143185,"Nghị quyết số 02/2020/NQ-HĐND Quy định hỗ trợ một phần chi phí khám bệnh, chữa bệnh cho người nghèo, người thuộc đối tượng bảo trợ xã hội, người mắc bệnh hiểm nghèo có hòan cảnh khó khăn, người nhiễm HIV trên địa bàn tỉnh Đồng Nai",02/2020/NQ-HĐND,10/07/2020,Nghị quyết,01/08/2020,,,,Y tế,Chưa phân loại,HĐND Tỉnh Đồng Nai,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
152394,"Nghị quyết số 20/2021/NQ-HĐND Về chế độ hỗ trợ kinh phí khám, chữa bệnh cho trẻ em bị bệnh tim trên địa bàn tỉnh Khánh Hòa giai đoạn 2021 - 2025.",20/2021/NQ-HĐND,10/12/2021,Nghị quyết,20/12/2021,,,,,Chưa phân loại,HĐND Tỉnh Khánh Hòa,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
155774,"Nghị quyết số 71/2022/NQ-HĐND Một số cơ chế, chính sách đối với lĩnh vực Y tế công lập trên địa bàn tỉnh Hà Tĩnh, giai đoạn 2022-2025",71/2022/NQ-HĐND,15/07/2022,Nghị quyết,01/08/2022,,,,Y tế,Chưa phân loại,HĐND Tỉnh Hà Tĩnh,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
179910,"Nghị quyết số 09/2025/NQ-HĐND Quy định giá cụ thể dịch vụ khám bệnh, chữa bệnh áp dụng tại các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Điện Biên",09/2025/NQ-HĐND,15/07/2025,Nghị quyết,01/08/2025,,,,Y tế,"Quản lý Khám, chữa bệnh",HĐND Tỉnh Điện Biên,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
181493,"Nghị quyết số 10/2025/NQ-HĐND Ban hành quy định nội dung và mức chi hỗ trợ khám bệnh, chữa bệnh, phòng bệnh, điều dưỡng đối với cán bộ lão thành cách mạng, cán bộ tiền khởi nghĩa, Bà mẹ Việt Nam anh hùng, cán bộ thuộc diện bảo vệ, chăm sóc sức khỏe và đối tượng khác trên địa bàn tỉnh Thái Nguyên",10/2025/NQ-HĐND,29/08/2025,Nghị quyết,01/09/2025,,,,,Chưa phân loại,HĐND Tỉnh Thái Nguyên,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
18283,"Nghị quyết số 05/2005/NQ-CP Về đẩy mạnh xã hội hóa các hoạt động giáo dục, y tế, văn hóa và thể dục, thể thao",05/2005/NQ-CP,18/04/2005,Nghị quyết,07/05/2005,,,,,Chưa phân loại,Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
184888,"Nghị quyết số 34/2025/NQ-HĐND Quy định chính sách hỗ trợ trong khám bệnh, chữa bệnh cho người nghèo và một số đối tượng có hoàn cảnh khó khăn trên địa bàn tỉnh Gia Lai",34/2025/NQ-HĐND,09/12/2025,Nghị quyết,01/01/2026,,,,Lao động - Thương binh và Xã hội,"Lao động, tiền lương, tiền công",HĐND Tỉnh Gia Lai,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
184965,"Nghị quyết số 27/2025/NQ-HĐND Sửa đổi, bổ sung một số Nghị quyết do Hội đồng nhân dân tỉnh Cao Bằng ban hành thuộc lĩnh vực y tế",27/2025/NQ-HĐND,11/12/2025,Nghị quyết,21/12/2025,,,,Y tế,,HĐND Tỉnh Cao Bằng,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
145013,"Nghị định số 131/2020/NĐ-CP Quy định về tổ chức, hoạt động dược lâm sàng của cơ sở khám bệnh, chữa bệnh",131/2020/NĐ-CP,02/11/2020,Nghị định,01/01/2021,,,,Y tế,"Lao động, tiền lương, tiền công",Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
186004,"Nghị quyết số 181/2025/NQ-HĐND Quy định chính sách hỗ trợ người thuộc hộ nghèo, người bệnh tâm thần, người bị nhiễm HIV/AIDS và một số đối tượng có hoàn cảnh khó khăn khi khám bệnh, chữa bệnh tại các cơ sở y tế",181/2025/NQ-HĐND,10/12/2025,Nghị quyết,01/01/2026,,,,Lao động - Thương binh và Xã hội,"Lao động, tiền lương, tiền công",HĐND Tỉnh Hà Tĩnh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
186826,"Nghị quyết số 91/2026/NQ-HĐND Sửa đổi, bổ sung một số Điều của Nghị quyết số 45/2024/NQ-HĐND ngày 10/12/2024 của Hội đồng nhân dân thành phố Hà Nội quy định giá cụ thể dịch vụ khám bệnh, chữa bệnh tại các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc thành phố Hà Nội quản lý",91/2026/NQ-HĐND,27/01/2026,Nghị quyết,27/01/2026,,,,Y tế,,HĐND Thành phố Hà Nội,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
28001050-7b7c-11f1-9c9a-857c170a090b,"Nghị quyết Ban hành Quy định chính sách hỗ trợ khám bệnh, chữa bệnh, thuốc và chế độ điều dưỡng đối với cán bộ thuộc diện Trung ương, Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Lào Cai",21/2026/NQ-HĐND,30/06/2026,Nghị quyết,10/07/2026,,,,Y tế,"Khám bệnh, chữa bệnh",HĐND Tỉnh Lào Cai,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
32676,"Nghị quyết số 17/2012/NQ-HĐND Quy định mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc tỉnh Thừa Thiên Huế quản lý.",17/2012/NQ-HĐND,10/12/2012,Nghị quyết,01/01/2013,,,,Tài chính,Lĩnh vực giá,HĐND tỉnh Thừa Thiên Huế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
51387,"Nghị quyết số 32/2012/NQ-HĐND Về việc sửa đổi, bổ sung giá một số dịch vụ khám bệnh, chữa bệnh đối với cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Bến Tre tại nghị quyết số 17/2012/NQ-HĐND ngày 10 tháng 7 năm 2012 của hội đồng nhân dân tỉnh Bến Tre",32/2012/NQ-HĐND,08/12/2012,Nghị quyết,18/12/2012,,,,Y tế,Chưa phân loại,HĐND tỉnh Bến Tre,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
72837,"Nghị quyết số 159/2015/NQ-HĐND Bãi bỏ Nghị quyết số 82/2012/NQ-HĐND ngày 21/12/2012 của HĐND tỉnh Đắk Lắk về quy định mức thu một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh công lập trực thuộc tỉnh",159/2015/NQ-HĐND,10/07/2015,Nghị quyết,01/09/2015,,,,Y tế,Khám chữa bệnh,HĐND Tỉnh Đắk Lắk,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
76484,"Nghị quyết số 92/NQ-HĐND Về việc bãi bỏ nghị quyết số 74/2012/NQ-HĐND ngày 12/7/2012 của hội đồng nhân dân tỉnh về ban hành bảng giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Kiên Giang",92/NQ-HĐND,04/12/2014,Nghị quyết,04/12/2014,,,,Y tế,Chưa phân loại,HĐND tỉnh Kiên Giang,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
76492,"Nghị quyết số 93/NQ-HĐND Về việc hủy bỏ nghị quyết số 72/2014/NQ-HĐND ngày 09/7/2014 của hội đồng nhân dân tỉnh về ban hành giá bổ sung một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Kiên Giang",93/NQ-HĐND,04/12/2014,Nghị quyết,04/12/2014,,,,Nội vụ,Chưa phân loại,HĐND tỉnh Kiên Giang,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
7a4d2770-818b-11f1-a0a1-d3caa91f73ae,"Nghị quyết số 16/2026/NQ-HĐND Quy định hỗ trợ kinh phí khám, chữa bệnh, nghỉ dưỡng sức, thăm ốm đau, thăm tặng quà nhân dịp Tết Nguyên Đán đối với cán bộ thuộc diện Ban Thường vụ Tỉnh ủy quản lý và một số đối tượng khác trên địa bàn tỉnh Đắk Lắk",16/2026/NQ-HĐND,02/07/2026,Nghị quyết,02/07/2026,,,,Tài chính,Ngân sách nhà nước,HĐND Tỉnh Đắk Lắk,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
81098,"Nghị quyết số 68/2014/NQ-HĐND Quy định giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh",68/2014/NQ-HĐND,03/04/2014,Nghị quyết,13/04/2014,,,,"Y tế, Tài chính","Chưa phân loại, Khám bệnh, chữa bệnh",HĐND Tỉnh Sơn La,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
84626,"Nghị quyết số 11/2012/NQ-HĐND Về việc Quy định mức giá thu một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",11/2012/NQ-HĐND,19/07/2012,Nghị quyết,29/07/2012,,,,,Chưa phân loại,HĐND tỉnh Bạc Liêu,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
85557,"Nghị quyết số 07/2010/NQ-HĐND Về việc quy hoạch mạng lưới khám, chữa bệnh tỉnh Bạc Liêu giai đoạn 2010 - 2015 và định hướng đến năm 2020",07/2010/NQ-HĐND,15/07/2010,Nghị quyết,25/07/2010,,,,,Chưa phân loại,HĐND tỉnh Bạc Liêu,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
acfa9700-7a67-11f1-8f5d-090e2c0b5cd8,"Nghị quyết số 15/2026/NQ-HĐND ngày 29/6/2026 của HĐND tỉnh Bổ sung giá một số dịch vụ khám bệnh, chữa bệnh quy định tại Phụ lục II, III, IV ban hành kèm theo Nghị quyết số 09/2025/NQ-HĐND ngày 15 tháng 7 năm 2025 của Hội đồng nhân dân tỉnh Quy định giá cụ thế dịch vụ khám bệnh, chữa bệnh áp dụng tại các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Điện Biên",15/2026/NQ-HĐND,29/06/2026,Nghị quyết,10/07/2026,,,,Y tế,Quản lý trang thiết bị y tế,HĐND Tỉnh Điện Biên,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
123256,"Nghị định số 75/2017/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế",75/2017/NĐ-CP,20/06/2017,Nghị định,20/07/2017,,,,,Chưa phân loại,Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
127060,Nghị định số 111/2017/NĐ-CP quy định về tổ chức đào tạo thực hành trong đào tạo khối ngành sức khỏe,111/2017/NĐ-CP,05/10/2017,Nghị định,20/11/2017,,,,Y tế,Khoa học và đào tạo,Chính phủ,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
132181,"Nghị định số 155/2018/NĐ-CP Sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế",155/2018/NĐ-CP,12/11/2018,Nghị định,12/11/2018,,,,Y tế,Y tế dự phòng,Chính phủ,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
160120,"Nghị định số 07/2023/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 98/2021/NĐ-CP ngày 08 tháng 11 năm 2021 của Chính phủ về quản lý trang thiết bị y tế.",07/2023/NĐ-CP,03/03/2023,Nghị định,03/03/2023,,,,Y tế,Trang thiết bị và công trình y tế,Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
165765,"Nghị định số 16/2024/NĐ-CP về người hành nghề khám bệnh, chữa bệnh và cơ sở khám bệnh, chữa bệnh thuộc lực lượng vũ trang nhân dân",16/2024/NĐ-CP,16/02/2024,Nghị định,16/02/2024,,,,Quốc phòng,"Khám bệnh, chữa bệnh",Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
168128,"Nghị định 96/2023/NĐ-CP hướng dẫn Luật Khám bệnh, chữa bệnh",96/2023/NĐ-CP,30/12/2023,Nghị định,01/01/2024,,,,Y tế,"Quản lý Khám, chữa bệnh",Chính phủ,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
171156,"Nghị định 141/2024/NĐ-CP hướng dẫn Luật Phòng, chống nhiễm vi rút gây ra hội chứng suy giảm miễn dịch mắc phải ở người (HIV/AIDS)",141/2024/NĐ-CP,28/10/2024,Nghị định,15/12/2024,,,,Y tế,"Lao động, tiền lương, tiền công",Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
177783,"Nghị định số 04/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 98/2021/NĐ-CP ngày 08 tháng 11 năm 2021 của Chính phủ về quản lý thiết bị y tế đã được sửa đổi, bổ sung một số điều theo Nghị định số 07/2023/ NĐ-CP ngày 03 tháng 3 năm 2023 của Chính phủ",04/2025/NĐ-CP,01/01/2025,Nghị định,01/01/2025,,,,,Chưa phân loại,Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
179140,Nghị định số 164/2025/NĐ-CP Quy định về giao dịch điện tử trong lĩnh vực bảo hiểm xã hội và Cơ sở dữ liệu quốc gia về bảo hiểm,164/2025/NĐ-CP,29/06/2025,Nghị định,01/07/2025,,,,Nội vụ,Bảo hiểm xã hội,Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
24581,"Nghị định số 69/2008/NĐ-CP Về chính sách khuyến khích xã hội hóa đối với các hoạt động trong lĩnh vực giáo dục, dạy nghề, y tế, văn hóa, thể thao, môi trường",69/2008/NĐ-CP,30/05/2008,Nghị định,24/06/2008,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,Chính phủ,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
32779,Nghị định số 176/2013/NĐ-CP Quy định xử phạt vi phạm hành chính trong lĩnh vực y tế,176/2013/NĐ-CP,14/11/2013,Nghị định,31/12/2013,,,,Y tế,Chưa phân loại,Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
44353,"Nghị định số 117/2014/NĐ-CP Quy định về Y tế xã, phường, thị trấn",117/2014/NĐ-CP,08/12/2014,Nghị định,31/01/2015,,,,Y tế,Chưa phân loại,Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
56633,"Nghị định số 46-NQ/TW Về công tác bảo vệ, chăm sóc và nâng cao sức khoẻ nhân dân trong tình hình mới",46-NQ/TW,23/02/2005,Nghị định,23/02/2005,,,,Y tế,Chưa phân loại,Ban Chấp hành Trung ương,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
6374,"Nghị định số 06/2000/NĐ-CP Về việc hợp tác đầu tư với nước ngoài trong lĩnh vực khám chữa bệnh, giáo dục đào tạo, nghiên cứu khoa học",06/2000/NĐ-CP,06/03/2000,Nghị định,21/03/2000,,,,,Chưa phân loại,Chính phủ,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
95691,"Nghị định số 01/2016/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bảo hiểm xã hội Việt Nam",01/2016/NĐ-CP,05/01/2016,Nghị định,20/02/2016,,,,Bảo Hiểm,Chưa phân loại,Chính phủ,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
101450,Quyết định số 39/2013/QĐ-UBND Ban hành Quy chế quản lý và sử dụng Quỹ khám chữa bệnh cho người nghèo trên địa bàn tỉnh Thừa Thiên Huế,39/2013/QĐ-UBND,24/09/2013,Quyết định,05/10/2013,,,,Y tế,Chưa phân loại,UBND tỉnh Thừa Thiên Huế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
102353,"QUYẾT ĐỊNH SỐ 258/2009/QĐ-UBND VỀ VIỆC ĐIỀU CHỈNH, BỔ SUNG GIÁ THU MỘT SỐ DỊCH VỤ Y TẾ ĐÃ ĐƯỢC BAN HÀNH THEO QUYẾT ĐỊNH SỐ 212/2006/QĐ-UBND NGÀY 21 THÁNG 8 NĂM 2006 VÀ QUYẾT ĐỊNH SỐ 103/2007/QĐ-UBND NGÀY 07 THÁNG 5 NĂM 2007",258/2009/QĐ-UBND,04/09/2009,Quyết định,,,,,,,UBND tỉnh Ninh Thuận,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
107255,"Quyết định số 28/2016/QĐ-UBND Ban hành Quy định về trình tự, thủ tục, nội dung chi, mức chi hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Đồng Nai",28/2016/QĐ-UBND,05/05/2016,Quyết định,15/05/2016,,,,Y tế,Chưa phân loại,UBND Tỉnh Đồng Nai,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
114494,"Quyết định số 18/2016/QĐ-UBND Sửa đổi, bổ sung, bãi bỏ một số nội dung tại Quy định ban hành kèm theo Quyết định số 04/2013/QĐ-UBND ngày 17 tháng 4 năm 2013 của UBND tỉnh về việc quy định hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Sơn La",18/2016/QĐ-UBND,03/08/2016,Quyết định,13/08/2016,,,,Y tế,Khám chữa bệnh,UBND Tỉnh Sơn La,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
11865,"Quyết định số 930/QĐ-TTg Về việc phê duyệt Đề án “Đầu tư xây dựng, cải tạo, nâng cấp các bệnh viện chuyên khoa lao, tâm thần, ung bướu, chuyên khoa nhi và một số bệnh viện đa khoa tỉnh thuộc vùng miền núi, khó khăn sử dụng vốn trái phiếu Chính phủ và các nguồn vốn hợp pháp khác giai đoạn 2009-2013”",930/QĐ-TTg,30/06/2009,Quyết định,30/06/2009,,,,,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
12124,"Quyết định số 402/QĐ-TTg Về việc ban hành Kế hoạch hành động của Chính phủ thực hiện Nghị quyết số 18/2008/QH12 ngày 03 tháng 6 năm 2008 của Quốc hội về đẩy mạnh thực hiện chính sách, pháp luật xã hội hóa để nâng cao chất lượng chăm sóc sức khỏe nhân dân",402/QĐ-TTg,27/03/2009,Quyết định,11/05/2009,,,,Y tế,y tế khác,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
